,ID,Adult,Not Adult,NotInCollection,InCollection,English /Non English,ExYear,ExMonth,ExDay,Canceled,In Production,Planned,Post Production,Released,Rumored,Unknown
11556,28778,1,0,1,0,1,1947,7,18,0,0,0,0,1,0,0
11557,28780,1,0,1,0,1,2006,1,11,0,0,0,0,1,0,0
11558,28781,1,0,1,0,0,1989,1,9,0,0,0,0,1,0,0
11559,28782,1,0,1,0,0,2015,2,27,0,0,0,0,1,0,0
11560,28785,1,0,1,0,1,2007,7,13,0,0,0,0,1,0,0
11561,28787,1,0,1,0,1,2005,8,6,0,0,0,0,1,0,0
11562,28790,1,0,0,1,0,2012,3,2,0,0,0,0,1,0,0
11563,28792,1,0,1,0,1,2010,5,11,0,0,0,0,1,0,0
11564,28793,1,0,1,0,1,1997,10,26,0,0,0,0,1,0,0
11565,28794,1,0,1,0,1,2003,11,23,0,0,0,0,1,0,0
11566,28795,1,0,1,0,1,2006,8,20,0,0,0,0,1,0,0
11567,28799,1,0,1,0,1,2002,12,14,0,0,0,0,1,0,0
11568,28800,1,0,1,0,1,1972,7,13,0,0,0,0,1,0,0
11569,28801,1,0,1,0,0,1963,1,1,0,0,0,0,1,0,0
11570,28802,1,0,1,0,1,2012,11,29,0,0,0,0,1,0,0
11571,28806,1,0,1,0,0,2012,2,16,0,0,0,0,1,0,0
11572,28815,1,0,1,0,1,2012,9,15,0,0,0,0,1,0,0
11573,28821,1,0,1,0,1,2010,2,14,0,0,0,0,1,0,0
11574,28825,1,0,1,0,0,2014,9,18,0,0,0,0,1,0,0
11575,28828,1,0,1,0,0,2014,8,1,0,0,0,0,1,0,0
11576,28829,1,0,1,0,1,1968,8,3,0,0,0,0,1,0,0
11577,28830,1,0,1,0,1,2012,1,27,0,0,0,0,1,0,0
11578,28831,1,0,0,1,1,2015,1,4,0,0,0,0,1,0,0
11579,28836,1,0,0,1,0,2008,8,16,0,0,0,0,1,0,0
11580,28837,1,0,1,0,0,2012,4,9,0,0,0,0,1,0,0
11581,28840,1,0,1,0,1,2013,6,5,0,0,0,0,1,0,0
11582,28843,1,0,1,0,1,1998,8,18,0,0,0,0,1,0,0
11583,28849,1,0,1,0,1,2012,10,9,0,0,0,0,1,0,0
11584,28851,1,0,1,0,0,1959,6,27,0,0,0,0,1,0,0
11585,28857,1,0,1,0,1,1900,1,0,0,0,0,0,1,0,0
11586,28859,1,0,1,0,1,1935,6,12,0,0,0,0,1,0,0
11587,28860,1,0,1,0,0,2007,9,3,0,0,0,0,1,0,0
11588,28865,1,0,1,0,1,1958,1,7,0,0,0,0,1,0,0
11589,28866,1,0,1,0,1,2012,6,30,0,0,0,0,1,0,0
11590,28870,1,0,1,0,1,1987,12,6,0,0,0,0,1,0,0
11591,28872,1,0,1,0,1,1937,12,3,0,0,0,0,1,0,0
11592,28873,1,0,1,0,1,2011,11,15,0,0,0,0,0,0,1
11593,28878,1,0,1,0,1,2013,8,28,0,0,0,0,1,0,0
11594,28881,1,0,1,0,0,1990,5,10,0,0,0,0,1,0,0
11595,28883,1,0,1,0,1,1992,1,1,0,0,0,0,1,0,0
11596,28885,1,0,1,0,1,1900,1,0,0,0,0,0,1,0,0
11597,28890,1,0,1,0,1,1966,9,4,0,0,0,0,1,0,0
11598,28893,1,0,1,0,0,2010,1,29,0,0,0,0,1,0,0
11599,28895,1,0,1,0,1,1955,5,30,0,0,0,0,1,0,0
11600,28896,1,0,1,0,0,2013,11,13,0,0,0,0,1,0,0
11601,28897,1,0,1,0,1,2008,3,1,0,0,0,0,1,0,0
11602,28899,1,0,1,0,1,1999,11,15,0,0,0,0,1,0,0
11603,28902,1,0,1,0,1,2008,1,1,0,0,0,0,1,0,0
11604,28903,1,0,1,0,1,2012,10,8,0,0,0,0,1,0,0
11605,28909,1,0,1,0,0,1956,1,1,0,0,0,0,1,0,0
11606,28912,1,0,1,0,1,2013,9,20,0,0,0,0,1,0,0
11607,28913,1,0,1,0,1,2013,7,1,0,0,0,0,1,0,0
11608,28914,1,0,1,0,1,2012,7,15,0,0,0,0,1,0,0
11609,28917,1,0,1,0,1,2013,5,22,0,0,0,0,1,0,0
11610,28919,1,0,1,0,0,2006,3,3,0,0,0,0,1,0,0
11611,28925,1,0,1,0,1,2011,4,10,0,0,0,0,1,0,0
11612,28933,1,0,1,0,1,1972,12,20,0,0,0,0,1,0,0
11613,28937,1,0,1,0,1,1991,9,8,0,0,0,0,1,0,0
11614,28938,1,0,1,0,1,2007,1,1,0,0,0,0,1,0,0
11615,28940,1,0,1,0,0,1972,2,25,0,0,0,0,1,0,0
11616,28941,1,0,1,0,1,1983,2,27,0,0,0,0,1,0,0
11617,28944,1,0,1,0,0,2003,11,6,0,0,0,0,1,0,0
11618,28945,1,0,1,0,1,2012,10,7,0,0,0,0,1,0,0
11619,28946,1,0,1,0,0,2012,8,16,0,0,0,0,1,0,0
11620,28947,1,0,1,0,1,1956,1,12,0,0,0,0,0,1,0
11621,28948,1,0,1,0,1,1973,6,17,0,0,0,0,1,0,0
11622,28949,1,0,1,0,1,2005,2,15,0,0,0,0,1,0,0
11623,28951,1,0,1,0,0,2005,4,13,0,0,0,0,1,0,0
11624,28952,1,0,1,0,0,2008,4,2,0,0,0,0,1,0,0
11625,28953,1,0,1,0,1,2013,7,23,0,0,0,0,1,0,0
11626,28954,1,0,1,0,1,2009,1,1,0,0,0,0,1,0,0
11627,28958,1,0,1,0,1,2013,11,9,0,0,0,0,1,0,0
11628,28959,1,0,0,1,0,2012,8,29,0,0,0,0,1,0,0
11629,28962,1,0,1,0,1,2013,9,20,0,0,0,0,1,0,0
11630,28965,1,0,1,0,1,1961,7,6,0,0,0,0,1,0,0
11631,28969,1,0,1,0,0,2013,2,13,0,0,0,0,1,0,0
11632,28970,1,0,1,0,1,2010,10,15,0,0,0,0,1,0,0
11633,28971,1,0,1,0,1,2013,8,3,0,0,0,0,1,0,0
11634,28972,1,0,1,0,1,2013,5,31,0,0,0,0,1,0,0
11635,28973,1,0,1,0,0,1976,1,1,0,0,0,0,1,0,0
11636,28975,1,0,1,0,1,1998,11,23,0,0,0,0,1,0,0
11637,28977,1,0,1,0,0,2013,8,14,0,0,0,0,1,0,0
11638,28980,1,0,0,1,1,2007,9,18,0,0,0,0,1,0,0
11639,28983,1,0,1,0,0,2011,6,9,0,0,0,0,1,0,0
11640,28984,1,0,1,0,1,2013,8,9,0,0,0,0,1,0,0
11641,28986,1,0,1,0,1,2014,4,16,0,0,0,0,1,0,0
11642,28988,1,0,1,0,1,1975,3,10,0,0,0,0,1,0,0
11643,28990,1,0,1,0,1,2011,9,17,0,0,0,0,1,0,0
11644,28993,1,0,1,0,0,1925,5,10,0,0,0,0,1,0,0
11645,28997,1,0,1,0,0,1982,10,27,0,0,0,0,1,0,0
11646,28998,1,0,0,1,0,1968,10,8,0,0,0,0,1,0,0
11647,28999,1,0,1,0,1,1973,9,19,0,0,0,0,1,0,0
11648,29000,1,0,1,0,1,2000,1,1,0,0,0,0,1,0,0
11649,29002,1,0,1,0,0,1981,11,10,0,0,0,0,1,0,0
11650,29003,1,0,1,0,1,2014,4,6,0,0,0,0,1,0,0
11651,29004,1,0,1,0,1,1950,11,2,0,0,0,0,1,0,0
11652,29005,1,0,1,0,1,2013,11,3,0,0,0,0,1,0,0
11653,29006,1,0,1,0,1,1971,1,10,0,0,0,0,1,0,0
11654,29007,1,0,1,0,1,2011,10,14,0,0,0,0,1,0,0
11655,29010,1,0,1,0,1,1979,4,5,0,0,0,0,1,0,0
11656,29011,1,0,1,0,1,2013,9,27,0,0,0,0,1,0,0
11657,29012,1,0,1,0,0,2013,12,2,0,0,0,0,1,0,0
11658,29013,1,0,1,0,1,2013,10,13,0,0,0,0,1,0,0
11659,29018,1,0,1,0,1,2016,7,15,0,0,0,0,1,0,0
11660,29022,1,0,1,0,0,2011,3,18,0,0,0,0,1,0,0
11661,29024,1,0,1,0,0,1943,5,14,0,0,0,0,1,0,0
11662,29025,1,0,1,0,1,2011,10,25,0,0,0,0,1,0,0
11663,29027,1,0,0,1,0,2010,4,3,0,0,0,0,1,0,0
11664,29028,1,0,0,1,0,2006,1,10,0,0,0,0,1,0,0
11665,29032,1,0,1,0,1,2011,9,30,0,0,0,0,1,0,0
11666,29035,1,0,1,0,1,2013,1,21,0,0,0,0,1,0,0
11667,29037,1,0,1,0,1,1950,1,13,0,0,0,0,1,0,0
11668,29041,1,0,1,0,1,1968,4,11,0,0,0,0,1,0,0
11669,29042,1,0,1,0,0,1973,4,13,0,0,0,0,1,0,0
11670,29043,1,0,1,0,1,1990,1,1,0,0,0,0,1,0,0
11671,29045,1,0,1,0,1,2006,1,1,0,0,0,0,1,0,0
11672,29046,1,0,1,0,1,1942,11,8,0,0,0,0,1,0,0
11673,29049,1,0,1,0,1,1985,3,4,0,0,0,0,1,0,0
11674,29050,1,0,1,0,1,1933,9,6,0,0,0,0,1,0,0
11675,29054,1,0,1,0,1,2014,12,9,0,0,0,0,1,0,0
11676,29056,1,0,1,0,1,2012,11,16,0,0,0,0,1,0,0
11677,29057,1,0,1,0,1,2014,8,9,0,0,0,0,1,0,0
11678,29061,1,0,1,0,0,1957,1,5,0,0,0,0,1,0,0
11679,29063,1,0,1,0,1,1912,10,31,0,0,0,0,1,0,0
11680,29065,1,0,1,0,0,1981,1,1,0,0,0,0,1,0,0
11681,29066,1,0,1,0,1,1977,11,1,0,0,0,0,1,0,0
11682,29069,1,0,0,1,1,1997,1,1,0,0,0,0,0,1,0
11683,29074,1,0,1,0,1,2013,4,10,0,0,0,0,1,0,0
11684,29078,1,0,1,0,1,1978,1,1,0,0,0,0,1,0,0
11685,29079,1,0,1,0,1,2005,1,1,0,0,0,0,1,0,0
11686,29082,1,0,0,1,1,2014,1,3,0,0,0,0,1,0,0
11687,29083,1,0,1,0,0,2012,3,9,0,0,0,0,1,0,0
11688,29089,1,0,1,0,1,2012,7,14,0,0,0,0,1,0,0
11689,29090,1,0,1,0,1,2014,5,26,0,0,0,0,1,0,0
11690,29095,1,0,1,0,1,1978,5,24,0,0,0,0,1,0,0
11691,29097,1,0,1,0,0,2010,7,10,0,0,0,0,1,0,0
11692,29099,1,0,1,0,1,1940,1,27,0,0,0,0,1,0,0
11693,29100,1,0,1,0,1,2012,4,21,0,0,0,0,1,0,0
11694,29101,1,0,1,0,1,2014,5,9,0,0,0,0,1,0,0
11695,29103,1,0,1,0,1,2008,6,8,0,0,0,0,1,0,0
11696,29104,1,0,1,0,0,2009,9,18,0,0,0,0,1,0,0
11697,29105,1,0,1,0,0,2008,1,30,0,0,0,0,1,0,0
11698,29107,1,0,1,0,0,2014,11,15,0,0,0,0,1,0,0
11699,29108,1,0,1,0,0,2012,3,9,0,0,0,0,1,0,0
11700,29109,1,0,1,0,0,2011,11,18,0,0,0,0,1,0,0
11701,29110,1,0,1,0,1,1984,5,31,0,0,0,0,1,0,0
11702,29112,1,0,1,0,0,2010,10,16,0,0,0,0,1,0,0
11703,29115,1,0,1,0,1,1953,12,25,0,0,0,0,1,0,0
11704,29120,1,0,1,0,1,2005,2,23,0,0,0,0,1,0,0
11705,29121,1,0,1,0,0,1981,7,10,0,0,0,0,1,0,0
11706,29124,1,0,1,0,1,2012,9,10,0,0,0,0,1,0,0
11707,29135,1,0,1,0,0,2009,4,9,0,0,0,0,1,0,0
11708,29137,1,0,1,0,1,2012,5,29,0,0,0,0,1,0,0
11709,29141,1,0,1,0,1,2013,6,13,0,0,0,0,1,0,0
11710,29144,1,0,1,0,0,2000,2,24,0,0,0,0,1,0,0
11711,29145,1,0,1,0,1,1939,7,22,0,0,0,0,1,0,0
11712,29148,1,0,1,0,1,2013,12,19,0,0,0,0,1,0,0
11713,29154,1,0,1,0,1,2013,1,2,0,0,0,0,1,0,0
11714,29155,1,0,1,0,1,1962,1,1,0,0,0,0,1,0,0
11715,29156,1,0,1,0,1,2004,1,29,0,0,0,0,1,0,0
11716,29161,1,0,1,0,1,1961,11,27,0,0,0,0,1,0,0
11717,29162,1,0,1,0,1,2012,4,4,0,0,0,0,1,0,0
11718,29164,1,0,1,0,1,2008,7,3,0,0,0,0,1,0,0
11719,29166,1,0,1,0,1,2013,8,9,0,0,0,0,1,0,0
11720,29168,1,0,1,0,1,2014,10,18,0,0,0,0,1,0,0
11721,29175,1,0,1,0,1,2011,10,2,0,0,0,0,1,0,0
11722,29177,1,0,1,0,1,1996,11,30,0,0,0,0,1,0,0
11723,29180,1,0,1,0,1,2000,8,8,0,0,0,0,1,0,0
11724,29181,1,0,1,0,1,1977,9,23,0,0,0,0,1,0,0
11725,29187,1,0,1,0,1,1985,9,20,0,0,0,0,1,0,0
11726,29188,1,0,1,0,1,1938,2,13,0,0,0,0,1,0,0
11727,29190,1,0,1,0,1,1974,1,2,0,0,0,0,1,0,0
11728,29196,1,0,0,1,1,1952,11,15,0,0,0,0,1,0,0
11729,29197,1,0,1,0,0,1972,5,1,0,0,0,0,1,0,0
11730,29200,1,0,0,1,0,2015,10,1,0,0,0,0,1,0,0
11731,29201,1,0,1,0,1,1999,2,5,0,0,0,0,1,0,0
11732,29203,1,0,0,1,1,1991,1,1,0,0,0,0,1,0,0
11733,29205,1,0,1,0,1,1992,1,3,0,0,0,0,1,0,0
11734,29206,1,0,1,0,1,1931,8,29,0,0,0,0,1,0,0
11735,29212,1,0,1,0,1,1999,5,1,0,0,0,0,1,0,0
11736,29218,1,0,1,0,0,1985,12,19,0,0,0,0,1,0,0
11737,29225,1,0,1,0,1,2010,9,22,0,0,0,0,1,0,0
11738,29226,1,0,1,0,1,1975,2,2,0,0,0,0,1,0,0
11739,29229,1,0,0,1,1,1945,1,26,0,0,0,0,1,0,0
11740,29230,1,0,1,0,0,1999,1,23,0,0,0,0,1,0,0
11741,29233,1,0,1,0,1,1936,10,31,0,0,0,0,1,0,0
11742,29234,1,0,1,0,1,1939,3,2,0,0,0,0,1,0,0
11743,29238,1,0,1,0,1,1944,5,22,0,0,0,0,1,0,0
11744,29243,1,0,1,0,1,2013,6,9,0,0,0,0,1,0,0
11745,29248,1,0,1,0,1,1957,5,14,0,0,0,0,1,0,0
11746,29249,1,0,1,0,1,1990,2,2,0,0,0,0,1,0,0
11747,29253,1,0,1,0,0,2012,1,1,0,0,0,0,1,0,0
11748,29257,1,0,1,0,1,2012,3,16,0,0,0,0,1,0,0
11749,29260,1,0,1,0,1,2005,5,26,0,0,0,0,1,0,0
11750,29265,1,0,1,0,1,1949,4,27,0,0,0,0,1,0,0
11751,29269,1,0,0,1,1,2008,12,17,0,0,0,0,1,0,0
11752,29270,1,0,1,0,0,2013,6,14,0,0,0,0,1,0,0
11753,29277,1,0,1,0,1,1986,6,1,0,0,0,0,1,0,0
11754,29279,1,0,1,0,1,2011,6,27,0,0,0,0,1,0,0
11755,29285,1,0,1,0,1,2010,1,1,0,0,0,0,1,0,0
11756,29289,1,0,1,0,0,1968,8,22,0,0,0,0,1,0,0
11757,29290,1,0,1,0,1,2012,5,10,0,0,0,0,1,0,0
11758,29291,1,0,1,0,0,2002,9,27,0,0,0,0,1,0,0
11759,29295,1,0,1,0,1,1969,2,4,0,0,0,0,1,0,0
11760,29307,1,0,1,0,0,1996,12,25,0,0,0,0,1,0,0
11761,29308,1,0,1,0,1,2000,4,9,0,0,0,0,1,0,0
11762,29310,1,0,1,0,0,1949,12,27,0,0,0,0,1,0,0
11763,29311,1,0,1,0,1,1995,11,17,0,0,0,0,1,0,0
11764,29314,1,0,0,1,0,1970,8,10,0,0,0,0,1,0,0
11765,29317,1,0,0,1,0,2003,2,12,0,0,0,0,1,0,0
11766,29320,1,0,1,0,0,2008,12,11,0,0,0,0,1,0,0
11767,29321,1,0,1,0,1,1999,10,15,0,0,0,0,1,0,0
11768,29322,1,0,1,0,0,2013,4,19,0,0,0,0,1,0,0
11769,29323,1,0,1,0,1,2001,1,8,0,0,0,0,1,0,0
11770,29327,1,0,1,0,0,2011,9,30,0,0,0,0,1,0,0
11771,29336,1,0,1,0,1,1989,1,1,0,0,0,0,0,0,1
11772,29349,1,0,1,0,0,2012,2,11,0,0,0,0,1,0,0
11773,29350,1,0,1,0,0,2011,6,1,0,0,0,0,1,0,0
11774,29353,1,0,1,0,1,2014,11,9,0,0,0,0,1,0,0
11775,29363,1,0,1,0,1,1989,9,29,0,0,0,0,1,0,0
11776,29364,1,0,1,0,1,1987,9,10,0,0,0,0,1,0,0
11777,29370,1,0,1,0,0,2006,9,28,0,0,0,0,1,0,0
11778,29371,1,0,1,0,0,2014,1,16,0,0,0,0,1,0,0
11779,29373,1,0,0,1,1,2006,8,17,0,0,0,0,1,0,0
11780,29380,1,0,1,0,1,1939,1,13,0,0,0,0,1,0,0
11781,29382,1,0,1,0,1,2015,3,13,0,0,0,0,1,0,0
11782,29387,1,0,1,0,0,2009,5,3,0,0,0,0,1,0,0
11783,29390,1,0,1,0,0,2010,1,2,0,0,0,0,1,0,0
11784,29391,1,0,1,0,1,2010,9,2,0,0,0,0,1,0,0
11785,29392,1,0,1,0,1,1988,1,8,0,0,0,0,1,0,0
11786,29395,1,0,1,0,1,2012,1,9,0,0,0,0,1,0,0
11787,29398,1,0,1,0,1,1992,8,19,0,0,0,0,1,0,0
11788,29401,1,0,1,0,0,2014,4,9,0,0,0,0,1,0,0
11789,29404,1,0,1,0,0,1998,1,1,0,0,0,0,1,0,0
11790,29408,1,0,1,0,0,2015,3,13,0,0,0,0,1,0,0
11791,29415,1,0,1,0,0,2013,5,23,0,0,0,0,1,0,0
11792,29420,1,0,1,0,1,1963,12,18,0,0,0,0,1,0,0
11793,29421,1,0,1,0,1,1966,4,20,0,0,0,0,1,0,0
11794,29424,1,0,1,0,1,1974,8,14,0,0,0,0,1,0,0
11795,29426,1,0,1,0,0,1966,12,23,0,0,0,0,1,0,0
11796,29428,1,0,1,0,1,1972,6,30,0,0,0,0,1,0,0
11797,29429,1,0,0,1,0,2014,3,9,0,0,0,0,1,0,0
11798,29433,1,0,1,0,1,2013,11,13,0,0,0,0,1,0,0
11799,29435,1,0,1,0,1,2000,1,1,0,0,0,0,1,0,0
11800,29436,1,0,1,0,1,1985,5,9,0,0,0,0,1,0,0
11801,29437,1,0,1,0,0,1966,2,12,0,0,0,0,1,0,0
11802,29440,1,0,1,0,0,2008,11,9,0,0,0,0,1,0,0
11803,29443,1,0,1,0,0,1973,12,21,0,0,0,0,1,0,0
11804,29445,1,0,1,0,1,1967,6,26,0,0,0,0,1,0,0
11805,29449,1,0,1,0,0,2015,3,26,0,0,0,0,1,0,0
11806,29450,1,0,1,0,0,1997,9,11,0,0,0,0,1,0,0
11807,29453,1,0,0,1,1,2006,1,1,0,0,0,0,1,0,0
11808,29457,1,0,1,0,0,1985,5,30,0,0,0,0,1,0,0
11809,29460,1,0,1,0,1,2013,5,9,0,0,0,0,1,0,0
11810,29462,1,0,1,0,1,1974,9,25,0,0,0,0,1,0,0
11811,29464,1,0,1,0,1,2015,4,16,0,0,0,0,1,0,0
11812,29465,1,0,0,1,1,2006,9,6,0,0,0,0,1,0,0
11813,29466,1,0,1,0,1,2015,3,4,0,0,0,0,1,0,0
11814,29469,1,0,1,0,1,2015,7,17,0,0,0,0,1,0,0
